TwitterID	Tweet	Retweets	Replies	Likes	Quotes	Identifier
SenMikeLee	Today is National Farmers Day. Join me in thanking Utah's farmers and ranchers who work tirelessly to keep our nation fed. #NationalFarmersDay	53	138	285	10	158
SenMikeLee	The government is doing things it was not intended to do. I was grateful to speak with the folks @MeritMedical about what I’m doing in Washington to keep the government from interfering with their innovative industry.	38	251	134	8	2678
SenMikeLee	The American dream is alive and well in Utah. Grateful to join @RepBurgessOwens and @RepChrisStewart in recognizing the outstanding leaders in our Latino community.	44	223	198	9	2679
SenMikeLee	"I'm grateful to @utahfarmbureau and my friend @rogermarshallmd for discussing the issues facing Utah's farmers and ranchers. Jefferson said it best when he called agriculture our ""wisest pursuit."""	20	91	102	5	2680
SenMikeLee	The heroic actions of Loesch are evidence that we should not be firing our brave servicemembers. American lives are literally at stake. I will continue to fight against these unconscionable mandates and hope Senate Democrats and the President will reverse this damaging course.	39	56	162	3	5023
SenMikeLee	Weeks ago, I proposed an amendment that would have prevented members of the Coast Guard, like Technician Second Class Zach Loesch, from being cruelly discharged for declining a COVID vaccine. Democrats said, “NO.”	96	111	251	9	5024
SenMikeLee	A new report indicates that Iran committed crimes against humanity in responding to protests in 2019. Today, Iran continues to respond to protestors with violence, leaving dozens dead. The Iranian regime is not one with which we should be negotiating.	86	121	218	16	2681
SenMikeLee	I'm grateful to @saltlakechamber for delivering its legislative priorities to help lawmakers better understand the issues facing our business community. Utah is the best place to start a business and is well-served by the efforts of the Chamber.	20	146	98	5	2682
SenMikeLee	RT @KevinRobertsTX: Big first step in winning the war Big Tech launched against us many years ago. @SenMikeLee @RepKenBuck	54	0	0	0	6056
SenMikeLee	In Utah, inflation is 15.6% relative to the day @POTUS took office. This is outrageous, and it has to stop.	110	372	393	25	2683
SenMikeLee	I’m calling on my colleagues in the House to support the Antitrust Reform Packagage. Doing so will improve antitrust enforcement without appropriating any more funds to President Biden’s out-of-control FTC.	68	152	244	11	6057
SenMikeLee	"""The United States, a country of wide open spaces, is short on land."" My HOUSES Act offers a solution."	19	95	103	6	2684
SenMikeLee	.@WhiteHouse must immediately grant this Jones Act waiver and provide much-needed relief to the people of Puerto Rico.	156	106	469	15	2685
SenMikeLee	This is about accountability and doing what's right for the American taxpayers.	30	295	102	10	5025
SenMikeLee	"Happy 75th Birthday to @usairforce! Utah celebrates the airmen and women of @HAFB whose dedication to the mission of ""Fly-Fight-Win"" makes our airforce the best in the world. #AF75"	15	215	114	1	2686
SenMikeLee	Stories like these are heartbreaking. I'm encouraged to hear my FORMULA Act is bringing hope to mothers who have endured this formula shortage for far too long. We still have work to do. I remain committed to ensuring American babies do not go unfed.	20	82	62	2	5026
SenMikeLee	It was great meeting with the Utah Direct Selling Coalition. Utah is a hub for direct sellers and they are crucial contributors to Utah’s successful economy.	8	75	40	2	2687
SenMikeLee	Today, I was happy to welcome the Utah Association of Counties to Washington. Utah thrives when state, county, and federal officials work together as partners.	10	42	57	1	2688
SenMikeLee	Lt. Ridge Alkonis has served his country well. We owe it to him to return the favor. I remain committed to exploring every avenue to secure his return to the United States. #BringRidgeHome	29	57	91	2	2689
SenMikeLee	Taiwan is a vital international partner. They are Utah's 5th largest trading partner and continue to add trade, tourism, and international friendship to the communities all around our state.	4	31	73	5	2690
SenMikeLee	Utah’s auto dealers employ thousands of Utahns and provide transportation to thousands more. I was honored to meet with industry leaders to learn more about how Utah is driving our economy into the future.	8	77	52	2	2691
SenMikeLee	Utah is well-served by @UtahBankers. I was honored to host their delegation in Washington to discuss how inflation affects Utah’s financial institutions and to learn more about their continued commitment to financial security and innovation.	5	42	28	2	2692
SenMikeLee	I had the opportunity to meet with the @Intermountain team in Washington. Intermountain is changing the way we think about healthcare and innovating at every step. Yet another example of Utah leading the way.	6	56	40	3	2693
SenMikeLee	It was an honor to host Utah’s Credit Unions this week in Washington. I’m happy to report that our financial institutions are strong and continue to be valuable assets and resources for Utahns. Thank you to @AFCU, @MountainAmerica, @DeseretFirst, and @UtahsCUs.	7	42	43	1	2694
SenMikeLee	Utah is the best place for business. I had the opportunity to speak with local leaders to discuss the challenges facing businesses today and how we can lay the groundwork for Utah’s future.	14	63	86	0	2695
SenMikeLee	It was great meeting with @WeberStateU President @BradLMortensen to discuss the state of Utah’s higher education and ways we can partner to provide Utah students with the best education possible. #WeAreWeber	12	59	43	1	2696
SenMikeLee	There's still time to see the Major Brent Taylor Foundation's Davis Remembers: The 9/11 Project. Proud of Utahns like @mrsbrenttaylor, whose actions and service demonstrate the American promise to #neverforget.	5	79	34	1	5027
SenMikeLee	The Biden administration's failure to determine the extent to which U.S. military support has led to civilian harm in Yemen is unacceptable. I'm working with @SenSanders and @ewarren to get answers.	25	118	107	5	2697
SenMikeLee	The Journalism Competition and Preservation Act is nothing less than Obamacare for the press. Congress should reject making the same mistake twice.	56	155	238	12	3685
SenMikeLee	Utah works because Utahns work. Thank you to the men and women whose hard work drives our prosperity. Happy Labor Day!	11	192	282	5	2698
SenMikeLee	I was grateful to address those attending this year's Uintah Basin Energy Summit. Working together, we can take action to restore America's energy independence and reduce costs for families in need.	24	277	138	7	2699
SenMikeLee	The Antiquities Act says monuments should be “confined to the smallest area compatible with proper care and management of the objects to be protected.” When our two largest monuments are 2.5x the size of Delaware, it’s safe to say that’s not the case.	21	181	123	7	2700
SenMikeLee	.@WasatchIT is a Utah success story. Originally a hardware and software reseller, they have grown to serve the I.T. needs of over 500 companies—yet another example of Utah leading the way in the digital age.	9	57	44	3	2701
SenMikeLee	Last night, I spent time with some of the bravest women and men in Utah. My congratulations to all the award recipients at the @CHPolice awards banquet.	9	82	93	6	2702
SenMikeLee	This “plan” from the Biden Administration will:- Further fan the flames of inflation. - Ignore the rising cost of higher education. - Disproportionately favor the wealthy.- Create greater income inequality.	100	475	364	39	6058
SenMikeLee	A recap of a day spent in the company of great Utahns.	17	380	155	6	5028
SenMikeLee	I was honored to speak alongside @RepJohnCurtis, @RepBurgessOwens, and @SenatorRomney to discuss my detailed plan to combat inflation and bring down costs for Utah families. As always, thank you to @SVUTChamber and @BoydMatheson for being such wonderful hosts.	13	164	66	7	2703
SenMikeLee	Congratulations to @GovHerbert on the grand opening of the Gary R. Herbert Institute for Public Policy @UVU. The leaders of tomorrow will be well-served by the important lessons they learn from one of Utah’s own great leaders.	6	35	39	5	2704
SenMikeLee	I had the opportunity to visit @SnowCollege's beautiful campus. It was great meeting with Interim President Stacee McIff to learn everything Snow College is doing to equip students with the skills to succeed. Utah students can achieve anything if Washington stays out of the way.	4	79	68	7	2705
SenMikeLee	Utah companies @IoniqSciences, @seek_labs, @carterra_bio, and @altitudelab are making the world a better place. It was great meeting with industry leaders to explore ways we can address their unique challenges and ensure that Utah remains a biotech leader for years to come.	3	36	42	1	2706
SenMikeLee	This month I've traveled across our beautiful state, meeting with Utahns to hear their priorities and how I can help them at the federal level.	33	291	313	17	5029
SenMikeLee	Could my proposal reduce the housing shortage in the West?  Yes.  The @JECRepublicans estimates my plan would fill all the needs of many western states while substantially reducing the shortage in others.	10	92	39	10	3785
MittRomney	RT @SenatorRomney: My statement on the Respect for Marriage Act:	4125	0	0	0	3686
MittRomney	Congratulations to @SenMikeLee, @RepJohnCurtis, @RepBurgessOwens, @RepBlakeMoore, and @RepChrisStewart on their election victories! I look forward to continuing our efforts to advance Utah priorities.	39	1349	550	145	2707
MittRomney	The person most responsible for Senate GOP momentum and likely majority: Mitch McConnell. He personally raised the hundreds of millions (!) that evaporated the Dem lead in the swing states. Speaks softly, carries a big stick.	392	8390	3916	1283	5030
MittRomney	Ann &amp; I are deeply saddened by the passing of Honey Alexander. Honey &amp; Lamar’s relationship was a love story for the ages—a partnership in every sense of the word. Our deepest thoughts &amp; prayers are with Lamar, their children, grandchildren &amp; loved ones. May Honey rest in peace.	18	36	315	2	6815
MittRomney	Heartfelt wishes for healing and recovery for Paul Pelosi and for the comforting of his anxious wife, Speaker Pelosi.	1337	4265	24890	480	6816
MittRomney	Ann and I had a great time showing @Sen_JoeManchin and his wife Gayle around the Beehive State this weekend. Great weather to explore @ArchesNPS—the beauty of Utah's landscapes is unmatched!	132	541	3489	127	2708
MittRomney	I offer my condolences to our friends of the Commonwealth and the loved ones of Queen Elizabeth II, including the Royal Family. She leaves an exemplary legacy of devotion to her citizens, commitment to duty, and stability in times of turbulence. America will miss our good friend.	139	139	2045	11	2709
